,date,value,volatility
0,2001-09-21,121.2,0
1,2001-09-24,121.1,0.00083
2,2001-09-25,121.22,0.00084
3,2001-09-26,120.54,0.00157
4,2001-09-27,120.3,0.0016
5,2001-09-28,120.15,0.00158
6,2001-10-08,118.85,0.00302
7,2001-10-09,118.62,0.00296
8,2001-10-10,118.23,0.00298
9,2001-10-11,118.78,0.0031
10,2001-10-12,117.92,0.00348
11,2001-10-15,117.2,0.00368
12,2001-10-16,117.09,0.00358
13,2001-10-17,117.52,0.00358
14,2001-10-18,118.09,0.00367
15,2001-10-19,117.6,0.0037
16,2001-10-22,117.91,0.00365
17,2001-10-23,117.29,0.00376
18,2001-10-24,117.34,0.00365
19,2001-10-25,116.98,0.00362
20,2001-10-26,116.92,0.00352
21,2001-10-29,117.15,0.00345
22,2001-10-30,117.26,0.00336
23,2001-10-31,118.5,0.00411
24,2001-11-01,118.25,0.00403
25,2001-11-02,118.4,0.00392
26,2001-11-05,118.83,0.00391
27,2001-11-06,120.61,0.00519
28,2001-11-07,120.31,0.00508
29,2001-11-08,121.54,0.0055
30,2001-11-09,120.71,0.00558
31,2001-11-12,120.16,0.00553
32,2001-11-13,120.05,0.00538
33,2001-11-14,120.01,0.00522
34,2001-11-15,119.69,0.00511
35,2001-11-16,118.17,0.00582
36,2001-11-19,118.18,0.00566
37,2001-11-20,118.9,0.00568
38,2001-11-21,119.55,0.00567
39,2001-11-22,119.97,0.00557
40,2001-11-23,119.91,0.00541
41,2001-11-26,119.86,0.00525
42,2001-11-27,120.05,0.00511
43,2001-11-28,119.68,0.00502
44,2001-11-29,120.37,0.00507
45,2001-11-30,120.25,0.00492
46,2001-12-03,120.18,0.00478
47,2001-12-04,119.4,0.0049
48,2001-12-05,119.66,0.00479
49,2001-12-06,119.75,0.00465
50,2001-12-07,120.5,0.00476
51,2001-12-10,119.93,0.00476
52,2001-12-11,120.41,0.00472
53,2001-12-12,119.92,0.00468
54,2001-12-13,120.34,0.00462
55,2001-12-14,120.44,0.00449
56,2001-12-17,119.87,0.00451
57,2001-12-18,118.92,0.00477
58,2001-12-19,118.56,0.00469
59,2001-12-20,118.95,0.00462
60,2001-12-21,118.63,0.00453
61,2001-12-24,117.7,0.00479
62,2001-12-25,116.26,0.0055
63,2001-12-26,116.9,0.0055
64,2001-12-27,117.26,0.00539
65,2001-12-28,116.95,0.00527
66,2001-12-31,116.6,0.00517
67,2002-01-04,116.1,0.00512
68,2002-01-07,116.61,0.00508
69,2002-01-08,115.91,0.00514
70,2002-01-09,117.34,0.00579
71,2002-01-10,116.71,0.00577
72,2002-01-11,117.3,0.00573
73,2002-01-14,117.23,0.00556
74,2002-01-15,116.85,0.00546
75,2002-01-16,116.72,0.00531
76,2002-01-17,117.22,0.00525
77,2002-01-18,118.69,0.00591
78,2002-01-21,118.39,0.00577
79,2002-01-22,119.27,0.00587
80,2002-01-23,118.52,0.0059
81,2002-01-24,119.04,0.00582
82,2002-01-25,118.74,0.00569
83,2002-01-28,117.77,0.00586
84,2002-01-29,118.72,0.006
85,2002-01-30,118.1,0.00596
86,2002-01-31,117.73,0.00584
87,2002-02-01,117.79,0.00567
88,2002-02-04,117.62,0.00552
89,2002-02-05,117.34,0.00539
90,2002-02-06,117.63,0.00527
91,2002-02-07,118.14,0.00522
92,2002-02-08,117.84,0.0051
93,2002-02-25,118.35,0.00506
94,2002-02-26,118.34,0.00491
95,2002-02-27,117.63,0.00498
96,2002-02-28,117.91,0.00487
97,2002-03-01,118.05,0.00474
98,2002-03-04,119.38,0.00532
99,2002-03-05,119.75,0.00522
100,2002-03-06,119.73,0.00507
101,2002-03-07,119.46,0.00495
102,2002-03-08,118.02,0.00562
103,2002-03-11,118.33,0.00549
104,2002-03-12,118.08,0.00535
105,2002-03-13,118.21,0.00521
106,2002-03-14,118.31,0.00506
107,2002-03-15,117.67,0.00508
108,2002-03-18,117.64,0.00493
109,2002-03-19,117.61,0.00479
110,2002-03-20,117.57,0.00465
111,2002-03-21,117.76,0.00454
112,2002-03-22,118.1,0.00446
113,2002-03-25,118.78,0.00454
114,2002-03-26,118.38,0.00448
115,2002-03-27,118.56,0.00437
116,2002-03-28,119.12,0.00439
117,2002-03-29,118.93,0.00428
118,2002-04-01,118.95,0.00415
119,2002-04-02,118.83,0.00404
120,2002-04-03,119.38,0.00408
121,2002-04-04,119.81,0.00405
122,2002-04-05,120.15,0.00399
123,2002-04-08,120.53,0.00395
124,2002-04-09,120,0.00398
125,2002-04-10,120.32,0.00391
126,2002-04-11,119.93,0.00388
127,2002-04-12,120.2,0.0038
128,2002-04-15,118.98,0.00442
129,2002-04-16,119.08,0.0043
130,2002-04-17,118.73,0.00424
131,2002-04-18,118.47,0.00415
132,2002-04-19,119.22,0.0043
133,2002-04-22,119.15,0.00418
134,2002-04-23,119.2,0.00406
135,2002-04-24,119.51,0.00399
136,2002-04-25,118.38,0.00449
137,2002-04-26,118.02,0.00442
138,2002-04-29,117.74,0.00433
139,2002-04-30,117.64,0.00421
140,2002-05-08,117.32,0.00414
141,2002-05-09,117.25,0.00402
142,2002-05-10,117.41,0.00392
143,2002-05-13,117.35,0.00381
144,2002-05-14,116.72,0.00391
145,2002-05-15,116.56,0.00381
146,2002-05-16,116.16,0.00379
147,2002-05-17,116.01,0.0037
148,2002-05-20,116.75,0.0039
149,2002-05-21,116.78,0.00379
150,2002-05-22,116.53,0.00371
151,2002-05-23,116.8,0.00365
152,2002-05-24,117.06,0.00358
153,2002-05-27,117.04,0.00348
154,2002-05-28,117.34,0.00343
155,2002-05-29,117.43,0.00334
156,2002-05-30,116.14,0.00418
157,2002-05-31,116.21,0.00406
158,2002-06-03,115.32,0.00435
159,2002-06-04,114.27,0.00475
160,2002-06-05,112.04,0.00659
161,2002-06-06,112.08,0.0064
162,2002-06-07,111.46,0.00636
163,2002-06-10,112.06,0.0063
164,2002-06-11,111.9,0.00613
165,2002-06-12,110.96,0.00629
166,2002-06-13,111.38,0.00617
167,2002-06-14,111.16,0.00601
168,2002-06-17,110.68,0.00593
169,2002-06-18,110.87,0.00577
170,2002-06-19,111.05,0.00562
171,2002-06-20,109.91,0.00598
172,2002-06-21,109.62,0.00585
173,2002-06-24,109.08,0.0058
174,2002-06-25,108.69,0.00569
175,2002-06-26,109.01,0.00557
176,2002-06-27,108.8,0.00543
177,2002-06-28,109.54,0.00552
178,2002-07-01,109.8,0.00539
179,2002-07-02,109.33,0.00533
180,2002-07-03,110.19,0.00551
181,2002-07-04,109.55,0.00552
182,2002-07-05,108.91,0.00554
183,2002-07-08,109.56,0.00557
184,2002-07-09,109.27,0.00544
185,2002-07-10,108.43,0.0056
186,2002-07-11,108.38,0.00544
187,2002-07-12,108.26,0.00529
188,2002-07-15,108.75,0.00525
189,2002-07-16,110,0.00578
190,2002-07-17,111.19,0.00617
191,2002-07-18,109.58,0.00693
192,2002-07-19,109.88,0.00676
193,2002-07-22,110.24,0.00661
194,2002-07-23,109.33,0.00672
195,2002-07-24,108.34,0.00688
196,2002-07-25,108.73,0.00673
197,2002-07-26,108.76,0.00654
198,2002-07-29,108.11,0.00651
199,2002-07-30,108.3,0.00634
200,2002-07-31,108.87,0.00628
201,2002-08-01,108.01,0.00638
202,2002-08-02,109.12,0.00666
203,2002-08-05,108.94,0.00648
204,2002-08-06,108.8,0.0063
205,2002-08-07,109.26,0.0062
206,2002-08-08,109.37,0.00603
207,2002-08-09,109.11,0.00588
208,2002-08-12,109.08,0.00571
209,2002-08-13,109.58,0.00565
210,2002-08-14,109.33,0.00552
211,2002-08-15,108.66,0.00555
212,2002-08-16,108.16,0.0055
213,2002-08-19,108.22,0.00535
214,2002-08-20,107.66,0.00534
215,2002-08-21,107.36,0.00523
216,2002-08-22,107.12,0.0051
217,2002-08-23,108.36,0.00567
218,2002-08-26,108,0.00556
219,2002-08-27,107.83,0.00541
220,2002-08-28,107.61,0.00528
221,2002-08-29,107.51,0.00513
222,2002-08-30,107.4,0.00499
223,2002-09-02,107.58,0.00486
224,2002-09-03,107.76,0.00474
225,2002-09-04,107.49,0.00464
226,2002-09-05,107.37,0.00451
227,2002-09-06,107.3,0.00438
228,2002-09-09,107.25,0.00426
229,2002-09-10,107.41,0.00415
230,2002-09-11,106.98,0.00414
231,2002-09-12,106.98,0.00402
232,2002-09-13,107.19,0.00394
233,2002-09-16,106.94,0.00386
234,2002-09-17,106.09,0.00421
235,2002-09-18,106.19,0.00409
236,2002-09-19,106.19,0.00397
237,2002-09-20,106.16,0.00386
238,2002-09-23,106.76,0.00398
239,2002-09-24,106.58,0.00389
240,2002-09-25,106.23,0.00386
241,2002-09-26,106.09,0.00376
242,2002-09-27,106.25,0.00367
243,2002-10-08,106.62,0.00366
244,2002-10-09,107.26,0.00383
245,2002-10-10,106.87,0.00382
246,2002-10-11,106.83,0.00371
247,2002-10-14,106.05,0.004
248,2002-10-15,106.69,0.00414
249,2002-10-16,106.37,0.00409
250,2002-10-17,105.58,0.00435
251,2002-10-18,106.19,0.00444
252,2002-10-21,105.87,0.00437
253,2002-10-22,105.76,0.00425
254,2002-10-23,105.55,0.00416
255,2002-10-24,105.41,0.00405
256,2002-10-25,105.41,0.00393
257,2002-10-28,105.76,0.0039
258,2002-10-29,105.41,0.00387
259,2002-10-30,105.76,0.00384
260,2002-10-31,105.58,0.00375
261,2002-11-01,105.33,0.00369
262,2002-11-04,105.37,0.00358
263,2002-11-05,105.4,0.00348
264,2002-11-06,105.45,0.00338
265,2002-11-07,105.69,0.00333
266,2002-11-08,106.58,0.0038
267,2002-11-11,107.01,0.00381
268,2002-11-12,109,0.00575
269,2002-11-13,108.29,0.0058
270,2002-11-14,108.19,0.00563
271,2002-11-15,108.91,0.0057
272,2002-11-18,109.55,0.00571
273,2002-11-19,109.12,0.00562
274,2002-11-20,108.94,0.00547
275,2002-11-21,110.04,0.00583
276,2002-11-22,110.03,0.00566
277,2002-11-25,111.08,0.00595
278,2002-11-26,112.04,0.00613
279,2002-11-27,111.23,0.0062
280,2002-11-28,111.23,0.00602
281,2002-11-29,110.87,0.0059
282,2002-12-02,110.8,0.00573
283,2002-12-03,110.93,0.00557
284,2002-12-04,110.3,0.00558
285,2002-12-05,108.8,0.00633
286,2002-12-06,108.16,0.0063
287,2002-12-09,106.83,0.0068
288,2002-12-10,106.66,0.00661
289,2002-12-11,106.73,0.00642
290,2002-12-12,106.66,0.00624
291,2002-12-13,106.36,0.00609
292,2002-12-16,106.12,0.00594
293,2002-12-17,105.95,0.00578
294,2002-12-18,105.48,0.00572
295,2002-12-19,105.69,0.00557
296,2002-12-20,104.23,0.00635
297,2002-12-23,103.81,0.00624
298,2002-12-24,104.44,0.00623
299,2002-12-25,105.11,0.00624
300,2002-12-26,105.75,0.00623
301,2002-12-27,105.19,0.00618
302,2002-12-30,106.4,0.00659
303,2002-12-31,106.44,0.0064
304,2003-01-02,105.37,0.00667
305,2003-01-03,106.8,0.00723
306,2003-01-06,108.62,0.0081
307,2003-01-07,108.19,0.00792
308,2003-01-08,107.8,0.00774
309,2003-01-09,108.36,0.00762
310,2003-01-10,108.94,0.00751
311,2003-01-13,109.33,0.00734
312,2003-01-14,109.37,0.00713
313,2003-01-15,108.87,0.00701
314,2003-01-16,108.65,0.00682
315,2003-01-17,109.51,0.00689
316,2003-01-20,110.01,0.00678
317,2003-01-21,109.94,0.00658
318,2003-01-22,110.36,0.00646
319,2003-01-23,110.34,0.00627
320,2003-01-24,109.69,0.00625
321,2003-01-27,108.66,0.00647
322,2003-01-28,109.75,0.00672
323,2003-01-29,112.22,0.00842
324,2003-02-10,113.75,0.00879
325,2003-02-11,113.3,0.00859
326,2003-02-12,113.18,0.00834
327,2003-02-13,114.49,0.00856
328,2003-02-14,114.23,0.00833
329,2003-02-17,114.4,0.00809
330,2003-02-18,114.13,0.00788
331,2003-02-19,112.83,0.00813
332,2003-02-20,112.69,0.0079
333,2003-02-21,112.37,0.0077
334,2003-02-24,113.19,0.00767
335,2003-02-25,111.83,0.00799
336,2003-02-26,111.86,0.00776
337,2003-02-27,111,0.00776
338,2003-02-28,109.94,0.00787
339,2003-03-03,109.25,0.00779
340,2003-03-04,110.63,0.00814
341,2003-03-05,110.06,0.008
342,2003-03-06,111.16,0.00812
343,2003-03-07,111.03,0.00789
344,2003-03-10,109.7,0.00819
345,2003-03-11,109.71,0.00795
346,2003-03-12,110.5,0.00791
347,2003-03-13,109.28,0.00812
348,2003-03-14,110.04,0.00806
349,2003-03-17,111.19,0.00821
350,2003-03-18,109.31,0.00895
351,2003-03-19,110.08,0.00885
352,2003-03-20,109.58,0.00867
353,2003-03-21,108.82,0.00858
354,2003-03-24,108.79,0.00833
355,2003-03-25,109.28,0.00816
356,2003-03-26,108.56,0.00808
357,2003-03-27,107.22,0.00839
358,2003-03-28,107.71,0.00822
359,2003-03-31,108.03,0.00801
360,2003-04-01,108.31,0.0078
361,2003-04-02,108.87,0.00768
362,2003-04-03,108.44,0.00752
363,2003-04-04,108.26,0.00731
364,2003-04-07,109.02,0.00729
365,2003-04-08,109.41,0.00713
366,2003-04-09,108.43,0.00725
367,2003-04-10,108.79,0.00709
368,2003-04-11,108.22,0.00699
369,2003-04-14,108.19,0.00679
370,2003-04-15,108.41,0.00661
371,2003-04-16,109.12,0.00661
372,2003-04-17,109.79,0.00658
373,2003-04-18,108.73,0.0068
374,2003-04-21,108.22,0.0067
375,2003-04-22,108.51,0.00653
376,2003-04-23,109.94,0.00707
377,2003-04-24,109.75,0.00688
378,2003-04-25,110.15,0.00674
379,2003-04-28,109.94,0.00656
380,2003-04-29,110.87,0.00668
381,2003-04-30,111.69,0.00672
382,2003-05-12,112.08,0.00658
383,2003-05-13,111.43,0.00654
384,2003-05-14,110.8,0.00649
385,2003-05-15,110.65,0.00631
386,2003-05-16,111.01,0.00618
387,2003-05-19,111.73,0.0062
388,2003-05-20,110.44,0.00662
389,2003-05-21,110.66,0.00645
390,2003-05-22,111.26,0.0064
391,2003-05-23,110.73,0.00631
392,2003-05-26,110.83,0.00614
393,2003-05-27,110.69,0.00597
394,2003-05-28,110.43,0.00582
395,2003-05-29,109.98,0.00574
396,2003-05-30,109.37,0.00573
397,2003-06-02,109.37,0.00556
398,2003-06-03,109.19,0.00541
399,2003-06-04,109.83,0.00544
400,2003-06-05,109.58,0.00531
401,2003-06-06,110.16,0.00531
402,2003-06-09,109.62,0.00529
403,2003-06-10,109.62,0.00513
404,2003-06-11,109.83,0.00501
405,2003-06-12,109.12,0.0051
406,2003-06-13,109.4,0.00499
407,2003-06-16,109.47,0.00485
408,2003-06-17,110.51,0.00522
409,2003-06-18,110.12,0.00514
410,2003-06-19,109.33,0.00528
411,2003-06-20,109.33,0.00513
412,2003-06-23,109.51,0.00499
413,2003-06-24,109.58,0.00485
414,2003-06-25,110.08,0.00484
415,2003-06-26,109.55,0.00484
416,2003-06-27,110.01,0.0048
417,2003-06-30,109.55,0.00477
418,2003-07-01,109.58,0.00463
419,2003-07-02,109.87,0.00454
420,2003-07-03,109.76,0.00442
421,2003-07-04,110.55,0.00462
422,2003-07-07,110.8,0.00452
423,2003-07-08,110.61,0.00441
424,2003-07-09,111.23,0.00448
425,2003-07-10,111.33,0.00436
426,2003-07-11,110.83,0.00437
427,2003-07-14,110.05,0.00456
428,2003-07-15,110.51,0.00454
429,2003-07-16,110.87,0.00448
430,2003-07-17,111.08,0.00437
431,2003-07-18,111.3,0.00427
432,2003-07-21,111.12,0.00417
433,2003-07-22,109.41,0.00548
434,2003-07-23,109.26,0.00534
435,2003-07-24,109.69,0.00527
436,2003-07-25,109.69,0.00511
437,2003-07-28,109.58,0.00497
438,2003-07-29,109.19,0.0049
439,2003-07-30,109.33,0.00477
440,2003-07-31,108.36,0.0051
441,2003-08-01,108.26,0.00495
442,2003-08-04,107.51,0.00509
443,2003-08-05,107.23,0.00498
444,2003-08-06,106.69,0.00499
445,2003-08-07,106.68,0.00484
446,2003-08-08,106.58,0.00471
447,2003-08-11,106.25,0.00463
448,2003-08-12,105.87,0.00458
449,2003-08-13,106.4,0.0046
450,2003-08-14,106.05,0.00454
451,2003-08-15,106.18,0.00442
452,2003-08-18,106.05,0.0043
453,2003-08-19,105.69,0.00425
454,2003-08-20,105.5,0.00415
455,2003-08-21,105.65,0.00405
456,2003-08-22,106.98,0.00493
457,2003-08-25,106.58,0.00487
458,2003-08-26,105.48,0.00534
459,2003-08-27,105.25,0.00521
460,2003-08-28,105.3,0.00506
461,2003-08-29,104.04,0.0057
462,2003-09-01,104.19,0.00554
463,2003-09-02,103.05,0.00599
464,2003-09-03,103.08,0.00582
465,2003-09-04,103.25,0.00566
466,2003-09-05,102.79,0.0056
467,2003-09-08,102.37,0.00553
468,2003-09-09,102.51,0.00538
469,2003-09-10,102.83,0.00527
470,2003-09-11,102.98,0.00513
471,2003-09-12,102.55,0.00508
472,2003-09-15,103.18,0.00515
473,2003-09-16,102.01,0.00569
474,2003-09-17,103.16,0.00614
475,2003-09-18,102.94,0.00599
476,2003-09-19,103.94,0.00625
477,2003-09-22,104.62,0.00627
478,2003-09-23,105.12,0.00619
479,2003-09-24,104.75,0.00607
480,2003-09-25,105.51,0.00615
481,2003-09-26,104.19,0.00668
482,2003-09-29,104.76,0.00662
483,2003-09-30,104.19,0.00656
484,2003-10-08,104.08,0.00637
485,2003-10-09,104.33,0.00621
486,2003-10-10,104.19,0.00604
487,2003-10-13,103.55,0.00605
488,2003-10-14,103.66,0.00588
489,2003-10-15,103.05,0.00588
490,2003-10-16,103.01,0.00571
491,2003-10-17,103.8,0.00584
492,2003-10-20,103.05,0.00593
493,2003-10-21,102.33,0.006
494,2003-10-22,102.76,0.00591
495,2003-10-23,104.55,0.00707
496,2003-10-24,104.12,0.00693
497,2003-10-27,105,0.00702
498,2003-10-28,104.75,0.00684
499,2003-10-29,104.3,0.00673
500,2003-10-30,103.29,0.00693
501,2003-10-31,102.4,0.00704
502,2003-11-03,102.37,0.00684
503,2003-11-04,102.05,0.00668
504,2003-11-05,102.08,0.00649
505,2003-11-06,102.26,0.00632
506,2003-11-07,102.72,0.00623
507,2003-11-10,103.4,0.00625
508,2003-11-11,102.61,0.00634
509,2003-11-12,102.58,0.00615
510,2003-11-13,104,0.00682
511,2003-11-14,102.97,0.00704
512,2003-11-17,102.77,0.00685
513,2003-11-18,103.26,0.00675
514,2003-11-19,103.66,0.00662
515,2003-11-20,103.61,0.00642
516,2003-11-21,103.74,0.00625
517,2003-11-24,104.57,0.00636
518,2003-11-25,104.05,0.00629
519,2003-11-26,104.79,0.00634
520,2003-11-27,105.58,0.00641
521,2003-11-28,105.73,0.00623
522,2003-12-01,105.75,0.00605
523,2003-12-02,105.78,0.00588
524,2003-12-03,105.15,0.00588
525,2003-12-04,104.43,0.00594
526,2003-12-05,105.38,0.00616
527,2003-12-08,105.51,0.00599
528,2003-12-09,105.61,0.00582
529,2003-12-10,105.55,0.00566
530,2003-12-11,104.01,0.00652
531,2003-12-12,104.77,0.00656
532,2003-12-15,105.36,0.00651
533,2003-12-16,105.18,0.00634
534,2003-12-17,104.62,0.00629
535,2003-12-18,104.34,0.00614
536,2003-12-19,104.73,0.00603
537,2003-12-22,105.26,0.00597
538,2003-12-23,104.76,0.00591
539,2003-12-24,105.15,0.00581
540,2003-12-25,104.69,0.00574
541,2003-12-26,103.95,0.00582
542,2003-12-29,104.1,0.00567
543,2003-12-30,103.99,0.00551
544,2003-12-31,104.82,0.00568
545,2004-01-02,104.53,0.00555
546,2004-01-05,104.13,0.00547
547,2004-01-06,104.5,0.00538
548,2004-01-07,104.72,0.00524
549,2004-01-08,105.18,0.0052
550,2004-01-09,105.59,0.00513
551,2004-01-12,105.94,0.00505
552,2004-01-13,106.3,0.00497
553,2004-01-14,106.37,0.00483
554,2004-01-15,107.14,0.00499
555,2004-01-16,107.53,0.00493
556,2004-01-29,107.53,0.00478
557,2004-01-30,107.11,0.00474
558,2004-02-02,107.51,0.00469
559,2004-02-03,108.26,0.00484
560,2004-02-04,108.25,0.0047
561,2004-02-05,108.61,0.00464
562,2004-02-06,108.62,0.0045
563,2004-02-09,108.16,0.00449
564,2004-02-10,107.82,0.00442
565,2004-02-11,107.7,0.0043
566,2004-02-12,107.31,0.00427
567,2004-02-13,108.11,0.00451
568,2004-02-16,107.71,0.00447
569,2004-02-17,107.34,0.00441
570,2004-02-18,106.88,0.00441
571,2004-02-19,106.89,0.00428
572,2004-02-20,106.94,0.00416
573,2004-02-23,106.02,0.00453
574,2004-02-24,105.63,0.00449
575,2004-02-25,106.06,0.00447
576,2004-02-26,105.69,0.00442
577,2004-02-27,106.13,0.0044
578,2004-03-01,104.69,0.00538
579,2004-03-02,105.11,0.00531
580,2004-03-03,104.94,0.00517
581,2004-03-04,104.51,0.00511
582,2004-03-05,104.49,0.00497
583,2004-03-08,105.01,0.00497
584,2004-03-09,105.64,0.00503
585,2004-03-10,105.57,0.00489
586,2004-03-11,105.81,0.00478
587,2004-03-12,106.79,0.00513
588,2004-03-15,107.31,0.00512
589,2004-03-16,106.92,0.00505
590,2004-03-17,107.4,0.00502
591,2004-03-18,107.03,0.00494
592,2004-03-19,107.63,0.00498
593,2004-03-22,108.15,0.00497
594,2004-03-23,107.66,0.00495
595,2004-03-24,107.63,0.0048
596,2004-03-25,107.6,0.00467
597,2004-03-26,107.92,0.00459
598,2004-03-29,108.01,0.00446
599,2004-03-30,107.96,0.00433
600,2004-03-31,108.45,0.00434
601,2004-04-01,108.57,0.00422
602,2004-04-02,108.21,0.00418
603,2004-04-05,107.57,0.0043
604,2004-04-06,106.88,0.00445
605,2004-04-07,106.6,0.00436
606,2004-04-08,107.2,0.00444
607,2004-04-09,107.41,0.00434
608,2004-04-12,108.65,0.00503
609,2004-04-13,109.52,0.00524
610,2004-04-14,109.39,0.0051
611,2004-04-15,109.2,0.00497
612,2004-04-16,108.89,0.00487
613,2004-04-19,108.58,0.00478
614,2004-04-20,109.32,0.00492
615,2004-04-21,108.28,0.00529
616,2004-04-22,108.81,0.00527
617,2004-04-23,108.93,0.00512
618,2004-04-26,109.02,0.00498
619,2004-04-27,109.21,0.00485
620,2004-04-28,109.85,0.00491
621,2004-04-29,110.39,0.00491
622,2004-04-30,110.73,0.00483
623,2004-05-10,111.74,0.00517
624,2004-05-11,111.59,0.00503
625,2004-05-12,111.65,0.00488
626,2004-05-13,112.16,0.00486
627,2004-05-14,111.99,0.00474
628,2004-05-17,112.26,0.00464
629,2004-05-18,111.68,0.00467
630,2004-05-19,110.84,0.00488
631,2004-05-20,111.92,0.00527
632,2004-05-21,112.22,0.00516
633,2004-05-24,112.21,0.00501
634,2004-05-25,111.91,0.00491
635,2004-05-26,112.74,0.00508
636,2004-05-27,112.79,0.00494
637,2004-05-28,110.36,0.00707
638,2004-05-31,111.31,0.00717
639,2004-06-01,111.39,0.00696
640,2004-06-02,112.46,0.00713
641,2004-06-03,112.4,0.00693
642,2004-06-04,112.16,0.00675
643,2004-06-07,112.71,0.00666
644,2004-06-08,112.32,0.00652
645,2004-06-09,111.37,0.00665
646,2004-06-10,111.11,0.00648
647,2004-06-11,111.2,0.00629
648,2004-06-14,111.8,0.00624
649,2004-06-15,112.14,0.00611
650,2004-06-16,111.86,0.00596
651,2004-06-17,110.62,0.00637
652,2004-06-18,109.69,0.00651
653,2004-06-21,109.44,0.00634
654,2004-06-22,109.28,0.00617
655,2004-06-23,109.58,0.00603
656,2004-06-24,109.76,0.00586
657,2004-06-25,110.51,0.00592
658,2004-06-28,110.4,0.00576
659,2004-06-29,109.71,0.00579
660,2004-06-30,109.91,0.00564
661,2004-07-01,110.19,0.00551
662,2004-07-02,110.03,0.00536
663,2004-07-05,110.19,0.00522
664,2004-07-06,110.67,0.00517
665,2004-07-07,111.23,0.00516
666,2004-07-08,110.6,0.00519
667,2004-07-09,109.83,0.00531
668,2004-07-12,109.59,0.00518
669,2004-07-13,109.14,0.00513
670,2004-07-14,109.6,0.00508
671,2004-07-15,110.03,0.00502
672,2004-07-16,110.49,0.00498
673,2004-07-19,109.68,0.00514
674,2004-07-20,110.32,0.00518
675,2004-07-21,110.63,0.00508
676,2004-07-22,110.32,0.00498
677,2004-07-23,110.65,0.00489
678,2004-07-26,111.34,0.00497
679,2004-07-27,111.47,0.00484
680,2004-07-28,111.96,0.00481
681,2004-07-29,111.25,0.00491
682,2004-07-30,111.64,0.00484
683,2004-08-02,112.4,0.00497
684,2004-08-03,112.16,0.00486
685,2004-08-04,113.21,0.00521
686,2004-08-05,112.99,0.00509
687,2004-08-06,113.12,0.00495
688,2004-08-09,113.5,0.00487
689,2004-08-10,114.13,0.00491
690,2004-08-11,114.28,0.00478
691,2004-08-12,113.83,0.00473
692,2004-08-13,113.23,0.00477
693,2004-08-16,113.77,0.00477
694,2004-08-17,114.12,0.00469
695,2004-08-18,114.49,0.00462
696,2004-08-19,114.31,0.0045
697,2004-08-20,114.44,0.00438
698,2004-08-23,113.99,0.00435
699,2004-08-24,114.91,0.00464
700,2004-08-25,115.65,0.00476
701,2004-08-26,115.34,0.00467
702,2004-08-27,115.31,0.00453
703,2004-08-30,115.9,0.00457
704,2004-08-31,115.36,0.00457
705,2004-09-01,114.99,0.00451
706,2004-09-02,115.88,0.00475
707,2004-09-03,115.4,0.00472
708,2004-09-06,115.66,0.00461
709,2004-09-07,116.39,0.00472
710,2004-09-08,116.72,0.00464
711,2004-09-09,116.88,0.00451
712,2004-09-10,117.16,0.00442
713,2004-09-13,118.19,0.00477
714,2004-09-14,117.67,0.00475
715,2004-09-15,117.26,0.00469
716,2004-09-16,117.5,0.00458
717,2004-09-17,118.21,0.00468
718,2004-09-20,117.96,0.00457
719,2004-09-21,118.81,0.00476
720,2004-09-22,118.9,0.00462
721,2004-09-23,119.18,0.00452
722,2004-09-24,118.62,0.00453
723,2004-09-27,119.13,0.00452
724,2004-09-28,118.89,0.00442
725,2004-09-29,118.79,0.00429
726,2004-09-30,118.79,0.00417
727,2004-10-08,118.9,0.00405
728,2004-10-11,119.61,0.00419
729,2004-10-12,118.58,0.00456
730,2004-10-13,119.51,0.0048
731,2004-10-14,119.8,0.0047
732,2004-10-15,120.41,0.00472
733,2004-10-18,120.51,0.00459
734,2004-10-19,120.77,0.00449
735,2004-10-20,120.74,0.00436
736,2004-10-21,120.97,0.00426
737,2004-10-22,120.28,0.00435
738,2004-10-25,120.59,0.00427
739,2004-10-26,119.77,0.00446
740,2004-10-27,119.94,0.00434
741,2004-10-28,117.36,0.00669
742,2004-10-29,116.31,0.00684
743,2004-11-01,115.71,0.00676
744,2004-11-02,115.96,0.00658
745,2004-11-03,117.06,0.00678
746,2004-11-04,117.35,0.00661
747,2004-11-05,116.69,0.00656
748,2004-11-08,116.29,0.00642
749,2004-11-09,116.27,0.00623
750,2004-11-10,117.43,0.0065
751,2004-11-11,117.91,0.00639
752,2004-11-12,117.82,0.0062
753,2004-11-15,118.02,0.00604
754,2004-11-16,117.88,0.00587
755,2004-11-17,116.19,0.00666
756,2004-11-18,116.08,0.00647
757,2004-11-19,115.9,0.0063
758,2004-11-22,114.38,0.00688
759,2004-11-23,114.48,0.00668
760,2004-11-24,114.32,0.0065
761,2004-11-25,114.13,0.00632
762,2004-11-26,114.36,0.00616
763,2004-11-29,114.18,0.00599
764,2004-11-30,114.94,0.00603
765,2004-12-01,115.46,0.00596
766,2004-12-02,115.2,0.00581
767,2004-12-03,115.36,0.00565
768,2004-12-06,115.22,0.00549
769,2004-12-07,114.43,0.00558
770,2004-12-08,114.68,0.00545
771,2004-12-09,115.82,0.00579
772,2004-12-10,116.42,0.00576
773,2004-12-13,117.28,0.00586
774,2004-12-14,117.6,0.00573
775,2004-12-15,117.19,0.00563
776,2004-12-16,117.99,0.0057
777,2004-12-17,118.55,0.00565
